Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:00.6102828,-0.04411436,0.1377954,1.782154,-0.04364514,0.09175567,1.801575,-0.04233734,-0.1470578,1.792367,-0.03069196,-0.3131223,1.766847,0.1041512,-0.0527318,1.806037,0.1729336,0.1071671,1.777153,0.2568266,-0.02177213,1.684259,0.2700586,-0.05878148,1.688082,-0.1900729,-0.05857389,1.8082,-0.2543752,0.1304326,1.775433,-0.3458143,-0.04211456,1.683053,-0.3621536,-0.08586662,1.688334,0.01820107,0.2022755,1.777845,0.01389029,0.4231972,1.493884,,,,,,,-0.107721,0.2051388,1.777406,-0.08442959,0.4354919,1.478425,-0.1831087,0.6071258,1.558171,,,,
00:00:00.6463079,-0.04412756,0.1377809,1.782168,-0.0436459,0.09174531,1.801629,-0.04232411,-0.1470661,1.792391,-0.03079,-0.3132455,1.76684,0.1041541,-0.05273181,1.806035,0.1726811,0.107244,1.777325,0.2569006,-0.021901,1.684151,0.2700101,-0.05897231,1.687902,-0.1899767,-0.05876442,1.808346,-0.2543024,0.1302001,1.775725,-0.3459055,-0.04196874,1.683325,-0.3621745,-0.08579782,1.688532,0.01817819,0.2023165,1.777803,0.0136485,0.4230881,1.493888,,,,,,,-0.1077618,0.2049654,1.777539,-0.08446875,0.4354322,1.478161,,,,,,,
00:00:00.7123490,-0.04414062,0.1377835,1.782176,-0.04363301,0.09174985,1.80167,-0.04231644,-0.1470621,1.792397,-0.03081726,-0.3132539,1.766786,0.1041756,-0.05239436,1.805756,0.172622,0.1076334,1.777452,0.256855,-0.02189227,1.684017,0.269883,-0.05892274,1.687703,-0.189862,-0.05884028,1.808417,-0.2544093,0.1302333,1.775844,-0.345997,-0.04189599,1.683666,-0.36245,-0.08574092,1.689086,0.01814048,0.2023399,1.77779,0.01364901,0.4230925,1.493925,0.07927535,0.6336268,1.575185,0.04730173,0.6037626,1.50748,-0.1077706,0.2049407,1.777569,-0.08455186,0.4353897,1.478094,-0.1842512,0.6067545,1.557995,,,,
00:00:00.7263591,-0.04413609,0.1378743,1.782232,-0.04360873,0.09186929,1.801757,-0.0420142,-0.1466684,1.792438,-0.03033524,-0.311934,1.76635,0.1045302,-0.05233297,1.805817,0.1753971,0.1180351,1.775538,0.2568664,-0.0218898,1.683815,0.2699559,-0.05897384,1.687569,-0.1896646,-0.05868895,1.808423,-0.2545719,0.1304398,1.775815,-0.3459941,-0.04160544,1.683891,-0.3625445,-0.08549777,1.689409,0.01813995,0.2024913,1.777798,0.01361904,0.4230427,1.493975,,,,0.04618587,0.6020179,1.504524,-0.1078126,0.2050731,1.777704,-0.08413941,0.4348222,1.478079,,,,,,,
00:00:00.7733899,-0.04417283,0.1378465,1.782232,-0.0436208,0.09185143,1.801782,-0.04200774,-0.1466703,1.792435,-0.03040095,-0.3120741,1.766298,0.1045653,-0.0520629,1.805694,0.1742764,0.1166818,1.776518,0.2568183,-0.02196307,1.683685,0.2698509,-0.05895725,1.687424,-0.1896644,-0.05873492,1.808488,-0.2542444,0.130484,1.776305,-0.3460099,-0.04166552,1.684037,-0.3626082,-0.08553495,1.689673,0.01809176,0.2024951,1.777779,0.0136078,0.4230219,1.493969,,,,,,,-0.1078642,0.2050189,1.777713,-0.08420201,0.4348069,1.477954,-0.1799126,0.6089034,1.558095,,,,
00:00:00.7884003,-0.04423187,0.1377369,1.782235,-0.04366412,0.09176832,1.8018,-0.04203323,-0.1466764,1.792412,-0.0303723,-0.3122421,1.766209,0.1045931,-0.0520134,1.805678,0.1734926,0.1156081,1.777148,0.2568333,-0.02194573,1.683597,0.2698662,-0.0589745,1.687262,-0.1896767,-0.05876505,1.808611,-0.2538458,0.1304087,1.77659,-0.3460323,-0.04156229,1.684191,-0.3625812,-0.0853513,1.68974,0.01806477,0.2024559,1.777739,0.01347734,0.4229604,1.493925,,,,,,,-0.1079412,0.2048734,1.777783,-0.0842138,0.4347084,1.477742,,,,,,,
00:00:00.8194209,-0.04430095,0.1377061,1.782241,-0.04369752,0.09175633,1.801821,-0.04203963,-0.1466231,1.792408,-0.03039834,-0.3123245,1.76608,0.1044389,-0.05184885,1.805435,0.1733593,0.1152497,1.777229,0.2566307,-0.02185148,1.683396,0.2697869,-0.05890347,1.687084,-0.1896149,-0.05883676,1.808618,-0.253821,0.1304624,1.776683,-0.3460702,-0.04159078,1.684274,-0.3626634,-0.08542705,1.689918,0.01791642,0.202465,1.77773,0.01344251,0.4228886,1.494006,,,,,,,-0.1080145,0.2046901,1.777797,-0.08445418,0.434732,1.477687,-0.1828929,0.6075337,1.55534,,,,
00:00:00.8774587,-0.04430031,0.1377095,1.782253,-0.04370243,0.09176113,1.801844,-0.04206031,-0.1465929,1.792401,-0.03039,-0.3124027,1.76601,0.1046898,-0.05161968,1.805494,0.1733683,0.1148373,1.777241,0.2566423,-0.02185279,1.683368,0.2698005,-0.05891052,1.687035,-0.1895717,-0.0588409,1.808651,-0.2538897,0.1304611,1.776757,-0.346075,-0.04156907,1.684319,-0.3626533,-0.08534693,1.689957,0.01793005,0.2024948,1.777735,0.01345275,0.4228707,1.494016,0.07964748,0.6197907,1.567351,0.04893033,0.6047705,1.509858,-0.1080044,0.2047019,1.777832,-0.08448438,0.4347515,1.477833,-0.1819289,0.6042683,1.552788,,,,
00:00:00.8944716,-0.04430565,0.1376011,1.782244,-0.04370451,0.09169421,1.801844,-0.04206383,-0.1465708,1.792374,-0.03047433,-0.3124624,1.76593,0.1047961,-0.0514935,1.80547,0.174812,0.1196536,1.776255,0.2565378,-0.02172825,1.683278,0.2697575,-0.05885021,1.686963,-0.1896135,-0.05890085,1.808697,-0.2537846,0.1309145,1.777095,-0.3460703,-0.04155744,1.684364,-0.3626484,-0.08529912,1.690029,0.01794137,0.2024831,1.777718,0.01346103,0.4228469,1.494022,0.07980971,0.6192066,1.567246,0.04961146,0.6038107,1.509578,-0.1080206,0.2045858,1.777842,-0.08512214,0.4351212,1.477991,-0.1819187,0.6040638,1.552786,,,,
00:00:00.9084797,-0.04433483,0.1375912,1.782237,-0.04371537,0.0916782,1.801832,-0.04200856,-0.146588,1.792269,-0.03046548,-0.3124909,1.765851,0.1047863,-0.05128359,1.805358,0.1756151,0.1141509,1.775555,0.2563704,-0.02160701,1.683175,0.2696599,-0.05880149,1.686842,-0.1896086,-0.0589319,1.808704,-0.2537477,0.1309657,1.777165,-0.3461029,-0.041375,1.684464,-0.3628022,-0.08520029,1.690187,0.01787433,0.2025078,1.777706,0.01345426,0.4227538,1.494037,0.07991271,0.6189652,1.567363,0.04973013,0.6029656,1.508911,-0.10806,0.2045485,1.777846,-0.08519419,0.4350817,1.477955,-0.1822163,0.6048734,1.554106,,,,
