Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:50.0666308,,,,,,,-0.01298612,-0.1292766,2.134777,0.003150902,-0.311938,2.118207,0.1342928,-0.04252068,2.156031,0.2976747,0.09675631,2.145582,0.3763741,-0.06058509,2.078391,0.4141278,-0.1341465,2.072954,-0.1559096,-0.03936997,2.112628,-0.2722556,0.1079959,2.033987,-0.3430398,-0.04445387,1.933296,-0.3806257,-0.1267694,1.938378,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.0846424,,,,,,,-0.01455892,-0.1295215,2.133918,0.003206923,-0.3119579,2.11817,0.134252,-0.04264843,2.156984,0.2978288,0.0965291,2.14656,0.3857574,-0.09488417,2.075965,0.4097396,-0.1293155,2.074156,-0.1564873,-0.03914871,2.110269,-0.2768537,0.1167422,2.020155,-0.3407755,-0.0460011,1.92625,-0.3686197,-0.1172095,1.921278,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.1176655,,,,,,,-0.01720511,-0.130079,2.132216,0.003440703,-0.3121012,2.118298,0.1341843,-0.0412908,2.158998,0.2777522,0.1183289,2.185518,0.3467537,-0.01902385,2.097028,0.3871244,-0.1037684,2.075997,-0.1567686,-0.03909744,2.108222,-0.275095,0.1184889,2.016082,-0.3325136,-0.04192073,1.912061,-0.3496315,-0.1051903,1.897501,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.1486865,,,,,,,-0.01798018,-0.1299186,2.131501,0.0038574,-0.3121848,2.118123,0.1328911,-0.04171982,2.160063,0.2726924,0.1171041,2.179549,0.3455111,-0.02191935,2.097141,0.374887,-0.08957721,2.075964,-0.1562545,-0.03801281,2.103536,-0.2729679,0.1220729,2.00763,,,,-0.3261665,-0.08715527,1.875156,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.2087264,,,,,,,-0.01987786,-0.1297719,2.130295,0.003806319,-0.3122886,2.118138,0.1325349,-0.04193765,2.163858,0.2655058,0.1183969,2.178464,0.3417848,-0.02121851,2.097641,0.3575342,-0.07826315,2.076552,-0.1579827,-0.03807852,2.09839,-0.2694855,0.1245172,1.997402,-0.2939158,-0.00228402,1.872201,-0.3017093,-0.06587169,1.856704,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.2257369,,,,,,,-0.02441719,-0.1301151,2.127921,0.003691172,-0.3122346,2.118098,0.1316571,-0.03921748,2.172632,0.2556865,0.1212746,2.179823,0.3255329,-0.08395414,2.081088,0.3344155,-0.06077087,2.084488,-0.1605411,-0.03685207,2.091031,-0.2626839,0.1305219,1.98508,-0.2823469,0.000536561,1.862356,-0.2729954,-0.04782759,1.842058,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.2507539,,,,,,,-0.02745971,-0.1305152,2.126102,0.002659347,-0.3124731,2.117959,0.1307218,-0.03644108,2.176777,0.235562,0.1300496,2.187101,0.3203582,-0.004463896,2.108536,0.3238118,-0.05693019,2.086724,-0.1618113,-0.03236819,2.081713,-0.2575344,0.1350557,1.981162,-0.2631131,0.01158259,1.849835,-0.2563186,-0.04331137,1.828973,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.2757702,,,,,,,-0.02957145,-0.1307238,2.124307,0.0004483332,-0.3130293,2.117677,0.1258318,-0.03914294,2.185142,0.2053708,0.1416855,2.222277,0.2977308,0.02620747,2.122239,0.309631,-0.05340596,2.094244,-0.1538372,-0.02456792,2.07074,-0.2429638,0.1292023,1.969597,-0.2310974,0.0177429,1.827616,-0.2266815,-0.02971153,1.809715,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.3208009,,,,,,,-0.03094737,-0.1296884,2.122617,-0.001405382,-0.3126355,2.116605,0.119852,-0.03902278,2.189513,0.2002748,0.14184,2.223808,0.2901473,0.02144641,2.127193,0.2979614,-0.04811505,2.104282,-0.1414014,-0.0186464,2.06365,-0.2407617,0.1543554,1.924881,-0.1912802,0.02223572,1.814016,-0.2021889,-0.02186425,1.798587,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.3698334,,,,,,,-0.03824054,-0.1311082,2.118578,-0.002720301,-0.3129332,2.116058,0.1058755,-0.04468597,2.187349,0.1750522,0.1632622,2.253451,0.2636192,0.04048598,2.150157,0.2863401,-0.04480051,2.114843,-0.1366945,-0.02176344,2.056836,-0.2402331,0.1534736,1.925019,-0.1510178,0.009263714,1.789147,-0.1473874,-0.01039116,1.781485,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.3838416,,,,,,,-0.04026867,-0.1316555,2.114639,-0.005804866,-0.3127235,2.114762,0.09617491,-0.04918721,2.191565,0.1665688,0.1612085,2.252478,0.2577976,0.009744318,2.158316,0.2759525,-0.04204846,2.126514,-0.1394379,-0.02042905,2.042524,-0.2251648,0.1509549,1.918558,-0.1199259,0.01084027,1.784799,-0.1099845,-0.007668096,1.780482,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.4078579,,,,,,,-0.04811651,-0.1344577,2.107914,-0.009981196,-0.3127259,2.113588,0.06821652,-0.07529275,2.178419,0.1402443,0.1343138,2.239048,0.2522366,0.009973131,2.180147,0.2565348,-0.03226624,2.153271,-0.147327,-0.03329381,2.029473,-0.2140172,0.1456378,1.914823,-0.07950844,0.001738459,1.775026,-0.0924107,0.004555656,1.779817,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.4458824,,,,,,,-0.04747919,-0.1347037,2.104456,-0.01277135,-0.3120006,2.11214,0.05312901,-0.09791368,2.177704,0.1128702,0.1022297,2.266711,0.248869,0.02592406,2.179122,0.2478795,-0.03037434,2.166523,-0.141538,-0.01957288,2.01424,-0.1687806,0.1472813,1.893261,-0.05305066,0.002032353,1.776371,-0.05380125,0.01574453,1.781978,,,,,,,,,,,,,,,,,,,,,,,,,
